date,T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,PRECTOTCORR,PS,ALLSKY_SFC_SW_DWN
2021-04-14,28.68,35.52,22.91,46.47,2.49,1.88,93.99,21.54
2021-04-15,28.43,36.15,22.81,42.72,2.38,0.5,93.95,24.17
2021-04-16,27.95,36.97,20.13,43.43,3.22,0.5,93.91,25.76
2021-04-17,28.52,37.9,19.58,40.94,3.8,0.0,93.96,25.8
2021-04-18,29.71,38.96,20.97,35.87,3.06,0.0,94.01,25.52
2021-04-19,28.68,37.64,21.35,44.36,3.48,0.0,93.89,26.56
2021-04-20,27.4,36.56,19.96,53.55,3.81,0.0,93.82,26.97
2021-04-21,27.33,35.99,20.91,53.38,3.77,0.0,93.97,25.71
2021-04-22,27.99,37.32,19.29,47.25,2.81,0.0,93.96,24.94
2021-04-23,28.02,37.77,19.95,49.31,3.43,0.0,93.91,23.22
2021-04-24,28.43,37.94,20.17,41.73,2.75,0.0,93.9,26.61
2021-04-25,30.33,39.85,21.07,37.71,2.83,0.0,93.81,24.61
2021-04-26,29.39,37.68,22.82,51.84,2.82,0.17,93.81,23.67
2021-04-27,29.93,38.84,22.61,46.56,2.4,1.87,93.86,23.25
2021-04-28,29.47,37.46,23.03,41.29,2.75,0.41,93.96,25.64
2021-04-29,29.27,38.48,21.43,48.67,2.94,0.17,93.89,23.66
2021-04-30,30.04,37.85,23.51,43.45,2.78,0.57,93.8,24.33
2021-05-01,30.32,37.94,24.28,40.37,2.51,0.11,93.75,17.36
2021-05-02,29.1,36.93,22.85,52.31,2.39,8.41,93.82,18.82
2021-05-03,28.74,35.35,23.08,59.91,1.8,4.82,93.76,22.9
2021-05-04,28.66,35.55,23.12,57.71,1.5,6.01,93.72,23.85
2021-05-05,29.16,36.76,23.01,52.42,2.21,0.55,93.73,24.18
2021-05-06,29.0,35.88,23.47,56.71,1.64,4.15,93.77,21.52
2021-05-07,28.9,35.29,22.8,60.71,1.31,1.91,93.88,21.58
2021-05-08,29.64,37.61,23.47,53.98,2.08,0.93,93.76,22.55
2021-05-09,29.49,37.15,23.74,54.35,2.85,0.56,93.69,22.65
2021-05-10,29.55,38.07,22.47,55.74,3.41,0.0,93.67,24.18
2021-05-11,29.0,36.85,21.88,53.69,3.87,0.0,93.7,26.05
2021-05-12,28.84,37.87,21.09,53.72,4.28,0.0,93.58,25.69
2021-05-13,28.6,35.87,23.19,50.28,3.89,0.01,93.51,22.9
2021-05-14,30.02,37.2,23.21,46.89,1.14,2.77,93.32,22.35
2021-05-15,29.1,33.53,25.22,60.63,4.82,6.15,93.11,17.12
2021-05-16,26.7,32.04,23.69,73.86,10.68,16.4,92.94,9.77
2021-05-17,24.68,27.31,23.07,86.71,11.97,129.13,93.01,3.74
2021-05-18,25.51,29.3,23.07,85.17,8.42,33.84,93.37,14.43
2021-05-19,25.29,28.1,22.74,86.89,5.28,13.78,93.49,14.14
2021-05-20,25.59,30.95,21.41,79.54,2.81,0.39,93.62,24.93
2021-05-21,26.25,31.83,21.94,76.72,2.91,0.9,93.69,22.46
2021-05-22,26.04,30.86,22.73,78.62,2.84,1.88,93.67,21.77
2021-05-23,25.81,31.23,21.89,77.83,3.58,0.98,93.74,21.7
2021-05-24,26.45,32.67,22.19,75.11,4.01,0.72,93.81,24.55
2021-05-25,26.66,32.59,22.71,77.21,4.88,0.12,93.66,22.76
2021-05-26,26.03,31.22,22.61,78.5,5.57,0.05,93.61,24.66
2021-05-27,26.15,31.64,21.95,76.3,5.74,0.05,93.6,21.62
2021-05-28,26.98,32.39,23.22,76.18,5.08,0.07,93.64,20.77
2021-05-29,26.88,31.82,23.45,78.7,3.35,11.49,93.72,19.74
2021-05-30,26.25,30.64,22.99,81.28,1.98,7.43,93.72,20.09
2021-05-31,25.78,29.25,23.4,83.65,2.7,11.8,93.53,18.34
2021-06-01,26.16,30.75,22.57,83.09,3.04,14.68,93.54,18.78
2021-06-02,26.21,30.33,23.23,82.56,1.7,15.72,93.62,19.53
2021-06-03,26.53,31.8,23.03,78.01,1.7,3.52,93.7,22.45
2021-06-04,26.09,30.1,22.98,80.0,1.44,2.32,93.76,17.14
2021-06-05,24.58,26.88,22.28,84.92,1.91,18.19,93.72,13.43
2021-06-06,25.19,29.92,21.67,80.35,3.07,8.48,93.72,19.55
2021-06-07,25.11,29.66,21.89,81.39,4.3,3.48,93.77,17.5
2021-06-08,25.17,29.7,21.4,84.23,4.49,17.34,93.68,14.81
2021-06-09,25.3,28.63,23.49,86.12,6.54,28.8,93.53,6.27
2021-06-10,24.34,26.25,22.67,90.54,6.89,28.5,93.46,14.45
2021-06-11,25.32,28.85,22.89,86.13,6.23,17.24,93.45,12.08
2021-06-12,25.46,27.62,24.14,91.31,6.04,23.48,93.39,12.01
2021-06-13,25.25,27.72,23.79,89.94,6.27,13.55,93.4,16.35
2021-06-14,25.42,29.0,22.99,85.51,5.6,4.07,93.29,18.4
2021-06-15,25.11,27.47,23.91,88.32,6.93,19.56,93.19,12.99
2021-06-16,24.74,26.39,23.64,92.35,6.69,41.31,93.26,11.44
2021-06-17,24.87,27.56,23.33,89.71,7.69,48.01,93.38,9.91
2021-06-18,24.92,27.65,23.37,89.59,8.39,51.5,93.45,12.73
2021-06-19,24.25,25.83,23.19,91.23,7.22,40.03,93.61,14.2
2021-06-20,24.45,27.48,22.69,88.66,6.07,13.86,93.71,17.97
2021-06-21,24.19,27.58,22.02,89.1,4.85,4.93,93.74,15.52
2021-06-22,24.23,27.56,21.76,88.1,4.85,5.14,93.71,18.41
2021-06-23,24.08,27.67,21.67,88.59,4.66,6.1,93.68,16.25
2021-06-24,23.99,27.12,21.93,88.09,4.77,7.22,93.72,10.46
2021-06-25,23.59,26.17,21.9,89.37,5.1,14.09,93.64,10.15
2021-06-26,24.1,27.63,21.63,87.88,4.93,5.47,93.59,19.09
2021-06-27,23.25,25.5,21.46,90.23,3.64,5.82,93.75,10.09
2021-06-28,23.63,26.37,21.17,91.03,3.32,17.92,93.64,15.52
2021-06-29,24.9,28.45,22.39,88.19,4.12,3.35,93.6,18.1
2021-06-30,24.26,27.3,22.32,90.04,3.64,2.96,93.63,15.71
2021-07-01,23.95,26.45,22.11,90.83,4.35,2.13,93.5,16.74
2021-07-02,24.53,28.25,21.68,87.47,5.0,0.5,93.53,19.52
2021-07-03,24.47,28.06,21.96,87.86,4.05,2.46,93.63,20.92
2021-07-04,24.51,28.59,21.29,86.51,3.38,1.24,93.68,22.15
2021-07-05,24.3,27.84,21.64,87.5,2.9,4.86,93.66,21.1
2021-07-06,24.55,28.85,21.45,86.6,2.38,2.6,93.53,19.04
2021-07-07,24.61,27.95,22.16,87.43,3.13,3.64,93.53,17.76
2021-07-08,24.14,26.54,22.44,90.81,3.43,15.74,93.54,13.61
2021-07-09,23.89,26.81,21.83,88.69,2.7,10.22,93.37,12.08
2021-07-10,24.14,28.29,21.05,83.22,2.62,9.34,93.23,12.75
2021-07-11,23.89,26.58,21.59,92.12,5.24,13.35,93.15,12.04
2021-07-12,23.53,25.03,22.55,93.43,6.64,48.58,93.05,9.51
2021-07-13,23.89,26.49,22.01,91.11,5.83,25.79,93.2,9.01
2021-07-14,23.49,25.18,21.86,92.65,6.22,17.09,93.25,9.01
2021-07-15,24.08,25.94,23.08,94.4,6.18,31.23,93.11,12.81
2021-07-16,24.42,27.22,22.17,90.34,5.13,14.18,93.41,10.94
2021-07-17,24.19,26.82,22.41,92.48,5.08,35.86,93.58,11.46
2021-07-18,24.17,25.61,23.23,94.09,7.47,44.84,93.45,10.06
2021-07-19,23.75,25.39,22.53,94.43,8.04,73.76,93.4,6.04
2021-07-20,23.75,25.45,22.44,93.77,7.38,37.97,93.6,11.62
2021-07-21,23.23,24.07,22.59,95.48,8.91,95.24,93.49,4.84
2021-07-22,23.27,25.21,22.05,93.74,9.43,60.77,93.25,3.71
2021-07-23,23.14,24.52,22.24,95.07,7.18,84.96,93.25,3.95
2021-07-24,24.18,26.97,22.27,91.69,6.38,38.04,93.33,14.87
2021-07-25,24.19,26.44,22.56,93.12,7.25,27.81,93.39,13.57
2021-07-26,23.95,26.44,22.48,92.03,8.51,19.62,93.43,13.11
2021-07-27,23.52,26.33,21.9,91.0,8.35,15.18,93.41,14.38
2021-07-28,23.36,25.95,21.85,90.86,8.62,12.1,93.47,11.89
2021-07-29,22.84,24.87,21.58,93.16,8.11,12.8,93.56,8.69
2021-07-30,22.81,24.98,21.6,92.27,7.95,10.8,93.62,6.25
2021-07-31,23.02,25.26,21.65,91.9,8.38,8.7,93.69,11.01
2021-08-01,22.98,25.92,21.29,90.65,7.89,6.13,93.62,11.77
2021-08-02,23.34,26.32,21.43,90.3,7.38,10.87,93.63,13.06
2021-08-03,23.78,26.91,21.8,90.73,7.48,14.36,93.71,13.62
2021-08-04,23.52,26.64,21.82,91.51,7.38,14.0,93.72,13.41
2021-08-05,23.5,26.96,21.65,90.72,7.24,7.33,93.56,14.27
2021-08-06,23.71,27.28,21.57,90.15,6.12,4.59,93.49,15.63
2021-08-07,23.91,27.81,21.21,89.15,4.1,2.57,93.55,13.81
2021-08-08,23.7,27.31,20.95,90.63,3.14,3.69,93.66,14.23
2021-08-09,23.96,27.76,21.41,89.59,3.21,1.7,93.74,17.19
2021-08-10,23.77,27.65,21.23,89.68,3.57,2.89,93.72,14.64
2021-08-11,23.73,27.27,21.02,89.42,3.68,3.84,93.74,14.44
2021-08-12,23.76,27.93,21.17,88.51,4.42,8.22,93.81,9.09
2021-08-13,23.84,27.86,21.32,88.74,4.4,5.89,93.7,13.91
2021-08-14,23.5,27.0,21.23,89.53,4.88,15.5,93.57,11.31
2021-08-15,23.6,27.22,21.17,89.68,4.81,12.77,93.58,8.44
2021-08-16,23.74,27.14,21.54,88.76,3.57,6.96,93.68,11.0
2021-08-17,22.63,24.82,20.8,92.31,3.11,9.96,93.71,8.2
2021-08-18,22.17,24.88,19.96,91.76,3.64,18.35,93.54,7.67
2021-08-19,22.4,25.1,20.59,92.7,3.23,17.24,93.51,7.83
2021-08-20,22.87,26.38,20.43,90.99,3.63,10.78,93.54,10.08
2021-08-21,22.47,25.17,20.61,92.2,3.53,19.3,93.68,8.89
2021-08-22,22.14,25.68,19.38,89.59,2.43,1.25,93.76,14.26
2021-08-23,23.13,27.71,19.12,87.03,2.44,0.24,93.74,21.44
2021-08-24,23.45,26.94,20.74,89.12,2.49,1.75,93.75,19.88
2021-08-25,23.65,27.53,20.78,89.56,3.01,1.55,93.64,18.25
2021-08-26,23.65,27.49,20.88,89.61,3.22,2.63,93.53,13.45
2021-08-27,23.82,27.95,20.64,88.76,3.15,3.16,93.47,13.04
2021-08-28,23.46,27.05,20.7,88.38,2.87,0.61,93.39,17.18
2021-08-29,23.29,26.84,20.47,87.65,2.84,0.63,93.39,16.08
2021-08-30,22.1,24.43,20.52,91.7,4.38,6.72,93.44,10.27
2021-08-31,21.93,23.92,20.12,95.38,4.73,38.89,93.34,4.87
2021-09-01,23.31,27.16,21.14,91.23,4.93,7.26,93.53,11.12
2021-09-02,22.73,25.04,20.76,93.14,3.9,4.8,93.59,14.49
2021-09-03,23.33,26.63,20.94,91.22,3.93,10.01,93.55,14.71
2021-09-04,23.65,27.4,20.8,90.75,3.75,12.94,93.58,14.88
2021-09-05,23.27,26.24,21.52,91.43,4.1,13.73,93.55,12.81
2021-09-06,23.07,25.56,21.04,93.26,3.94,14.16,93.47,16.04
2021-09-07,23.47,25.46,21.42,95.61,3.98,32.97,93.21,8.98
2021-09-08,23.48,24.82,22.14,96.01,6.02,23.7,93.32,11.4
2021-09-09,23.56,26.45,21.54,92.18,7.2,13.57,93.6,10.86
2021-09-10,23.74,26.59,21.97,91.86,7.0,14.38,93.63,10.98
2021-09-11,23.98,26.48,22.25,92.4,6.93,24.42,93.48,10.06
2021-09-12,24.08,26.01,22.77,93.82,6.16,36.74,93.29,11.65
2021-09-13,23.91,26.0,22.94,94.14,6.3,30.35,93.25,7.32
2021-09-14,23.57,25.91,21.94,92.66,6.48,12.28,93.33,12.98
2021-09-15,23.15,26.05,21.44,92.05,5.16,3.07,93.49,13.11
2021-09-16,23.2,26.48,21.14,91.65,4.75,0.64,93.56,17.11
2021-09-17,22.79,25.93,20.7,91.2,3.62,0.48,93.58,15.86
2021-09-18,23.11,27.09,20.11,90.5,3.63,1.53,93.74,14.76
2021-09-19,23.56,27.27,20.6,90.69,3.54,8.82,93.91,16.01
2021-09-20,23.67,26.94,21.26,91.48,3.58,9.98,93.84,13.52
2021-09-21,23.35,26.12,21.78,93.03,4.3,26.26,93.72,8.54
2021-09-22,23.39,26.69,21.51,91.97,4.21,18.93,93.55,7.02
2021-09-23,23.48,27.22,21.06,90.99,3.47,7.11,93.56,11.56
2021-09-24,23.11,26.75,20.25,90.05,2.55,1.24,93.68,15.34
2021-09-25,23.14,26.62,20.58,90.52,2.66,2.27,93.68,14.18
2021-09-26,23.15,26.49,20.7,90.29,2.54,2.03,93.53,13.41
2021-09-27,22.61,25.4,21.13,91.97,3.36,7.89,93.36,10.07
2021-09-28,21.83,23.89,20.72,93.96,4.8,34.57,93.32,7.56
2021-09-29,22.76,25.82,20.71,91.77,5.27,9.52,93.5,12.96
2021-09-30,23.78,27.49,21.19,90.66,3.03,4.46,93.77,13.54
2021-10-01,24.24,28.79,20.73,88.16,1.82,8.01,93.83,17.84
2021-10-02,24.63,27.64,22.44,89.23,1.98,3.05,93.78,17.98
2021-10-03,24.63,28.82,21.08,88.82,2.06,4.76,93.76,17.16
2021-10-04,25.1,28.94,21.97,88.67,1.69,9.89,93.67,18.93
2021-10-05,25.19,28.98,22.28,88.84,1.88,4.65,93.7,21.28
2021-10-06,24.4,27.56,21.09,87.2,1.42,11.38,93.66,16.4
2021-10-07,25.42,29.63,21.64,85.83,2.12,1.26,93.59,17.37
2021-10-08,23.89,25.55,22.66,94.37,2.32,3.85,93.65,15.15
2021-10-09,24.08,27.43,21.92,91.93,2.31,20.82,93.77,16.25
2021-10-10,24.02,27.41,21.63,89.16,1.57,5.75,93.79,16.56
2021-10-11,24.35,28.3,21.42,87.41,1.34,2.77,93.64,16.06
2021-10-12,24.69,28.84,20.82,84.95,1.61,4.47,93.61,18.85
2021-10-13,23.76,28.66,19.62,82.8,2.52,0.09,93.62,19.71
2021-10-14,23.57,28.05,18.96,80.93,2.38,0.13,93.62,19.44
2021-10-15,23.97,29.06,20.0,82.31,2.79,0.0,93.41,20.65
2021-10-16,23.31,28.77,18.47,79.96,2.01,0.0,93.35,20.25
2021-10-17,23.81,28.39,20.78,86.07,2.29,0.1,93.4,16.74
2021-10-18,22.68,26.91,19.61,88.52,3.12,0.15,93.69,18.07
2021-10-19,21.67,26.71,18.08,86.47,2.15,0.06,94.01,20.06
2021-10-20,22.26,28.28,17.52,82.97,1.62,0.0,94.19,20.84
2021-10-21,22.31,28.69,16.41,76.11,2.1,0.0,94.2,20.55
2021-10-22,21.95,28.12,16.51,77.97,2.21,0.0,94.2,21.0
2021-10-23,21.44,27.96,16.04,80.45,2.25,0.0,94.2,21.08
2021-10-24,20.8,27.17,15.83,84.57,2.18,0.0,94.22,20.27
2021-10-25,21.12,27.45,15.95,81.92,2.37,0.0,94.14,20.7
2021-10-26,20.86,26.9,15.13,78.52,2.45,0.0,94.05,20.37
2021-10-27,20.57,26.93,15.49,76.06,3.8,0.0,94.12,19.93
2021-10-28,20.62,26.52,15.86,80.51,3.97,0.0,94.16,18.03
2021-10-29,21.25,27.69,15.92,80.16,3.99,0.0,94.25,19.55
2021-10-30,21.65,28.17,16.12,78.82,4.06,0.0,94.25,19.22
2021-10-31,21.84,28.01,17.05,79.81,3.37,0.0,94.18,18.99
2021-11-01,22.07,28.47,16.9,81.15,2.81,0.0,94.04,16.61
2021-11-02,21.71,27.28,16.63,81.39,3.3,0.0,94.04,16.94
2021-11-03,22.09,26.89,18.06,84.58,3.42,0.0,94.07,16.37
2021-11-04,23.55,28.15,19.36,84.31,2.14,0.51,94.0,16.6
2021-11-05,22.56,25.99,20.49,89.55,3.41,4.59,93.98,16.36
2021-11-06,22.34,26.16,19.43,86.12,2.66,3.52,93.91,12.84
2021-11-07,22.14,26.23,18.91,85.47,2.78,2.19,93.91,11.73
2021-11-08,20.67,26.52,16.34,76.36,3.91,0.0,94.03,18.09
2021-11-09,19.28,26.27,14.52,73.52,4.45,0.0,94.11,18.86
2021-11-10,18.97,26.45,13.57,71.22,3.83,0.0,94.04,17.4
2021-11-11,18.65,25.66,13.85,72.89,4.44,0.0,93.9,16.94
2021-11-12,20.52,27.68,14.54,74.25,3.69,0.0,93.85,17.58
2021-11-13,23.22,28.81,19.08,85.05,3.12,0.0,93.84,15.37
2021-11-14,23.84,28.73,19.79,85.5,2.61,0.3,93.8,15.4
2021-11-15,24.32,28.67,21.08,86.44,1.84,0.22,93.66,13.96
2021-11-16,23.88,27.59,21.47,88.75,3.66,5.17,93.66,12.69
2021-11-17,23.6,26.94,21.74,90.26,4.19,4.26,93.82,12.13
2021-11-18,24.05,28.52,20.7,82.79,2.66,5.01,93.82,14.29
2021-11-19,23.7,28.12,20.04,84.5,2.41,0.87,93.63,13.56
2021-11-20,23.66,28.01,20.38,87.45,3.11,0.97,93.58,12.15
2021-11-21,24.24,28.92,20.81,84.75,3.47,11.45,93.78,8.89
2021-11-22,23.99,28.23,21.36,88.45,2.2,2.88,94.01,13.44
2021-11-23,24.26,28.64,21.38,87.95,1.39,0.02,93.99,17.23
2021-11-24,23.89,28.91,20.43,83.75,3.21,0.0,94.02,16.47
2021-11-25,22.24,27.06,18.61,80.88,2.71,0.0,94.1,16.64
2021-11-26,21.3,27.41,16.5,79.39,3.1,0.0,94.12,16.96
2021-11-27,20.61,27.18,15.17,75.33,3.16,0.0,94.13,17.26
2021-11-28,18.94,25.22,15.11,76.04,4.37,0.0,94.17,16.94
2021-11-29,19.9,26.03,14.49,76.57,4.84,0.0,94.19,14.96
2021-11-30,19.92,22.55,17.95,89.11,4.11,0.31,94.17,11.11
2021-12-01,18.74,20.71,17.32,92.73,4.43,64.48,94.12,3.22
2021-12-02,19.06,23.82,15.4,89.65,4.11,14.04,94.03,6.31
2021-12-03,21.11,26.61,17.21,88.62,1.94,0.47,94.05,10.18
2021-12-04,20.95,26.02,17.45,86.85,2.1,0.61,94.11,12.69
2021-12-05,19.59,25.62,15.36,84.18,1.88,0.02,94.16,17.35
2021-12-06,19.67,25.64,13.66,81.61,2.21,0.0,94.13,16.87
2021-12-07,19.8,26.14,14.75,79.68,3.36,0.0,94.16,15.7
2021-12-08,19.88,25.91,15.29,77.73,3.66,0.0,94.2,15.55
2021-12-09,20.08,26.37,14.85,79.12,2.95,0.0,94.32,15.2
2021-12-10,20.59,26.23,16.42,83.48,3.64,0.0,94.37,15.15
2021-12-11,20.69,26.13,16.34,82.85,3.62,0.0,94.33,15.23
2021-12-12,20.61,26.01,15.98,79.53,3.05,0.0,94.31,14.85
2021-12-13,19.95,24.9,15.52,81.74,2.19,0.0,94.25,14.18
2021-12-14,19.72,25.15,15.04,83.1,2.44,0.0,94.17,15.35
2021-12-15,19.52,25.07,15.38,83.51,2.72,0.0,94.21,12.73
2021-12-16,20.1,25.07,15.3,82.99,2.53,0.0,94.3,12.28
2021-12-17,19.64,24.97,15.54,79.19,2.19,0.0,94.35,16.4
2021-12-18,18.64,25.55,13.73,75.17,3.69,0.0,94.34,16.51
2021-12-19,17.67,24.48,12.57,74.78,3.93,0.0,94.43,16.71
2021-12-20,17.51,24.64,11.2,68.51,3.17,0.0,94.41,15.16
2021-12-21,17.5,25.33,10.61,68.48,2.55,0.0,94.37,15.88
2021-12-22,18.44,26.19,11.39,69.24,1.76,0.0,94.21,16.34
2021-12-23,18.42,26.61,11.93,72.03,2.09,0.0,94.16,16.01
2021-12-24,18.34,25.63,13.6,73.32,2.14,0.0,94.18,16.1
2021-12-25,18.25,26.35,12.37,70.95,1.84,0.0,94.21,16.42
2021-12-26,18.55,26.78,11.48,71.24,2.09,0.0,94.33,17.03
2021-12-27,19.74,26.83,12.28,64.69,1.98,0.0,94.33,15.86
2021-12-28,19.59,26.35,13.63,70.94,2.13,0.01,94.25,15.08
2021-12-29,18.1,25.16,11.6,71.43,2.36,0.0,94.25,17.03
2021-12-30,18.21,24.92,12.89,80.1,4.45,0.0,94.37,15.33
2021-12-31,19.32,25.83,14.35,78.23,4.5,0.0,94.48,15.08
2022-01-01,20.27,26.38,15.3,77.45,2.75,0.0,94.5,15.24
2022-01-02,20.29,26.31,14.78,78.85,2.56,0.0,94.37,14.85
2022-01-03,20.39,26.29,15.59,76.19,2.67,0.0,94.32,14.78
2022-01-04,20.2,26.69,14.85,71.59,2.85,0.0,94.31,15.97
2022-01-05,19.4,26.5,13.56,72.63,2.79,0.0,94.27,15.11
2022-01-06,19.51,26.42,14.32,76.88,2.21,0.0,94.17,15.23
2022-01-07,18.92,26.05,14.39,82.67,2.91,0.0,94.15,15.9
2022-01-08,18.94,25.01,15.04,84.99,2.22,0.51,94.22,13.29
2022-01-09,17.78,23.84,13.15,85.3,2.24,0.61,94.15,16.73
2022-01-10,16.71,24.93,10.95,75.33,2.42,0.0,94.13,18.94
2022-01-11,15.52,22.48,10.98,72.43,2.34,0.0,94.16,18.39
2022-01-12,15.63,23.81,8.65,81.69,2.42,0.0,94.1,16.68
2022-01-13,16.12,23.52,10.06,82.45,2.57,0.0,94.04,13.75
2022-01-14,17.0,24.12,11.67,82.16,1.7,0.0,94.07,15.08
2022-01-15,18.55,25.48,13.24,77.19,2.86,0.0,94.18,16.94
2022-01-16,19.38,26.48,13.27,77.01,3.93,0.0,94.26,16.73
2022-01-17,20.49,26.05,15.48,75.15,2.74,0.0,94.46,15.07
2022-01-18,20.19,27.4,14.54,71.4,2.38,0.0,94.38,18.46
2022-01-19,19.43,27.26,12.86,66.29,2.71,0.0,94.26,18.77
2022-01-20,19.41,27.31,14.23,61.32,2.71,0.0,94.07,19.92
2022-01-21,19.26,26.33,14.33,67.07,2.68,0.0,94.06,19.27
2022-01-22,18.59,24.79,13.87,85.35,3.25,0.05,93.92,15.91
2022-01-23,16.65,21.72,10.35,82.07,4.22,0.1,93.93,13.98
2022-01-24,13.41,21.25,6.96,68.24,2.02,0.0,93.96,18.77
2022-01-25,14.13,23.21,5.96,56.48,2.64,0.0,93.98,17.88
2022-01-26,15.97,24.91,7.71,56.84,2.54,0.0,94.03,19.08
2022-01-27,16.42,25.52,8.74,59.43,3.23,0.0,94.1,18.9
2022-01-28,17.12,26.18,9.96,57.7,4.12,0.0,94.21,19.22
2022-01-29,18.4,26.62,9.98,46.74,3.07,0.0,94.32,20.46
2022-01-30,19.05,27.69,10.4,48.46,2.33,0.0,94.18,20.79
2022-01-31,19.41,28.38,11.84,51.48,2.1,0.0,94.07,20.98
2022-02-01,19.21,28.92,11.29,52.33,2.33,0.0,94.01,21.44
2022-02-02,19.65,29.76,12.16,54.26,2.42,0.0,94.03,21.33
2022-02-03,18.19,26.36,12.47,69.39,2.92,0.0,93.98,21.73
2022-02-04,17.75,25.08,13.36,73.53,2.27,0.0,93.94,21.2
2022-02-05,17.81,27.43,9.47,56.67,2.46,0.0,93.98,21.67
2022-02-06,18.89,29.34,9.86,54.0,3.17,0.0,94.18,20.53
2022-02-07,19.14,28.05,12.93,70.15,1.99,0.0,94.22,20.3
2022-02-08,18.76,28.03,12.85,76.46,2.48,0.0,94.12,20.72
2022-02-09,18.43,27.36,13.01,73.9,2.57,0.0,94.12,21.62
2022-02-10,19.16,28.29,10.99,59.5,3.07,0.0,94.13,21.15
2022-02-11,20.17,29.17,13.1,51.47,3.88,0.0,94.12,19.64
2022-02-12,20.34,29.31,12.88,50.66,3.24,0.0,94.07,19.58
2022-02-13,20.63,29.29,13.1,55.26,2.65,0.0,93.91,20.05
2022-02-14,19.84,29.25,12.83,58.65,2.97,0.0,93.9,20.72
2022-02-15,18.98,28.4,12.42,64.95,2.78,0.0,93.93,21.86
2022-02-16,18.67,26.57,11.92,66.68,2.51,0.0,93.83,21.61
2022-02-17,19.85,27.99,12.79,59.9,2.65,0.0,93.73,22.17
2022-02-18,20.7,29.35,13.72,58.94,2.6,0.0,93.82,21.85
2022-02-19,21.54,31.02,13.84,63.29,2.43,0.0,94.05,20.89
2022-02-20,22.01,31.04,15.01,52.69,2.96,0.0,94.02,22.25
2022-02-21,22.03,32.03,14.86,43.39,2.04,0.0,93.93,22.63
2022-02-22,22.68,33.5,14.55,43.17,2.14,0.0,94.02,22.65
2022-02-23,23.42,33.55,14.29,48.61,2.63,0.0,94.17,21.99
2022-02-24,23.83,32.9,16.6,49.2,2.19,0.0,94.28,20.43
2022-02-25,24.04,32.93,17.06,48.31,2.4,0.0,94.2,20.7
2022-02-26,23.87,32.92,17.81,47.03,2.4,0.0,94.17,20.71
2022-02-27,22.99,32.6,15.11,46.4,2.73,0.0,94.23,21.25
2022-02-28,22.96,32.54,14.79,40.48,3.04,0.0,94.19,22.04
2022-03-01,23.4,32.89,15.29,39.71,3.11,0.0,94.19,21.6
2022-03-02,24.37,33.73,16.27,40.82,2.95,0.0,94.13,21.11
2022-03-03,24.67,33.55,16.55,40.68,2.64,0.0,94.11,20.44
2022-03-04,24.65,33.64,17.09,39.47,3.48,0.0,94.14,22.02
2022-03-05,25.06,33.89,17.12,39.91,2.97,0.0,94.08,21.71
2022-03-06,25.5,34.03,18.53,43.95,2.91,0.0,93.98,19.48
2022-03-07,25.9,33.2,19.89,46.33,3.06,0.06,94.0,18.86
2022-03-08,26.32,33.4,19.62,47.05,2.67,0.08,94.02,18.76
2022-03-09,26.69,34.51,21.13,44.53,2.61,0.04,94.0,17.41
2022-03-10,25.72,32.61,19.79,42.44,2.99,0.01,94.0,16.34
2022-03-11,27.06,33.94,20.28,45.46,2.15,0.68,93.97,17.56
2022-03-12,26.56,33.88,19.83,47.34,2.53,0.08,93.96,21.17
2022-03-13,25.98,35.0,18.33,37.46,3.63,0.0,93.98,22.11
2022-03-14,26.07,35.92,17.61,27.11,3.24,0.0,94.03,23.95
2022-03-15,26.6,36.95,17.24,32.59,3.09,0.0,93.9,24.99
2022-03-16,27.81,37.9,18.45,31.02,3.19,0.0,93.78,25.07
2022-03-17,28.1,38.38,18.87,31.26,2.9,0.0,93.74,25.1
2022-03-18,28.6,38.48,21.33,31.03,2.19,0.0,93.64,23.67
2022-03-19,27.62,37.83,20.79,40.12,3.0,0.0,93.62,23.51
2022-03-20,26.49,36.4,18.99,45.84,3.03,0.0,93.66,17.76
2022-03-21,26.62,36.43,18.44,46.31,2.79,0.0,93.76,19.64
2022-03-22,27.92,37.72,19.26,33.38,3.08,0.0,93.74,17.73
2022-03-23,28.57,37.96,19.81,34.59,2.72,0.01,93.7,18.06
2022-03-24,27.61,37.11,19.84,40.61,3.14,0.04,93.71,15.79
2022-03-25,27.39,37.32,20.11,47.32,2.03,0.04,93.82,17.57
2022-03-26,27.54,37.94,20.35,48.13,2.54,0.0,94.0,19.26
2022-03-27,28.26,39.15,19.58,48.61,2.27,0.0,94.03,22.45
2022-03-28,28.79,39.32,19.81,48.76,2.94,0.0,93.97,23.16
2022-03-29,28.79,39.47,20.05,38.44,3.69,0.0,93.86,25.12
2022-03-30,28.98,38.98,21.59,30.23,3.57,0.0,93.84,26.55
2022-03-31,27.99,38.21,20.78,31.33,3.68,0.0,93.91,26.59
2022-04-01,28.2,39.11,19.24,25.37,3.36,0.0,93.88,27.48
2022-04-02,28.99,39.59,21.28,28.08,2.61,0.0,93.94,25.84
2022-04-03,28.91,40.02,18.85,35.11,2.7,0.0,93.88,24.88
2022-04-04,29.5,39.94,20.72,33.39,2.61,0.0,93.91,21.65
2022-04-05,29.64,40.4,20.45,46.19,2.65,0.01,94.07,23.71
