district,latitude,longitude,date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,ALLSKY_SFC_SW_DWN
Thane,19.2183,72.9781,2016-07-02,26.3,26.7,26.0,93,30.7,1000.8,3.33
Thane,19.2183,72.9781,2016-07-03,26.6,27.9,25.8,92,12.6,1001.8,7.32
Thane,19.2183,72.9781,2016-07-04,26.5,27.7,26.0,94,24.1,1002.9,6.53
Thane,19.2183,72.9781,2016-07-05,26.4,27.6,25.6,91,7.6,1002.9,8.59
Thane,19.2183,72.9781,2016-07-06,26.8,28.5,25.5,89,1.9,1003.0,13.78
Thane,19.2183,72.9781,2016-07-07,27.2,28.9,26.0,87,2.6,1003.8,14.26
Thane,19.2183,72.9781,2016-07-08,27.3,28.8,26.4,86,3.3,1003.2,13.85
Thane,19.2183,72.9781,2016-07-09,26.3,27.2,26.0,92,21.4,1001.9,4.89
Thane,19.2183,72.9781,2016-07-10,26.6,28.0,25.7,91,16.5,1001.2,7.31
Thane,19.2183,72.9781,2016-07-11,26.2,27.2,25.4,92,16.0,1001.4,4.13
Thane,19.2183,72.9781,2016-07-12,25.7,26.8,24.9,92,13.4,1002.2,7.98
Thane,19.2183,72.9781,2016-07-13,26.0,28.1,24.8,90,8.2,1002.6,13.99
Thane,19.2183,72.9781,2016-07-14,26.2,28.7,24.7,90,5.2,1003.1,14.68
Thane,19.2183,72.9781,2016-07-15,26.5,28.6,25.1,89,3.1,1003.8,16.92
Thane,19.2183,72.9781,2016-07-16,26.4,28.9,25.0,90,11.8,1004.3,17.2
Thane,19.2183,72.9781,2016-07-17,26.1,28.0,25.0,90,10.7,1006.3,15.13
Thane,19.2183,72.9781,2016-07-18,25.9,27.4,25.1,91,13.7,1007.2,10.74
Thane,19.2183,72.9781,2016-07-19,25.4,25.8,25.1,93,16.6,1007.2,4.16
Thane,19.2183,72.9781,2016-07-20,26.0,27.6,25.0,90,15.3,1006.0,10.66
Thane,19.2183,72.9781,2016-07-21,25.7,27.2,24.8,91,5.2,1005.1,7.33
Thane,19.2183,72.9781,2016-07-22,25.6,27.1,24.8,93,9.5,1003.9,6.74
Thane,19.2183,72.9781,2016-07-23,25.9,27.4,24.7,90,3.8,1003.2,11.77
Thane,19.2183,72.9781,2016-07-24,26.1,28.0,24.8,89,4.3,1003.7,11.75
Thane,19.2183,72.9781,2016-07-25,26.2,27.9,24.9,90,15.0,1004.0,11.57
Thane,19.2183,72.9781,2016-07-26,25.8,28.0,24.8,92,8.8,1004.7,7.02
Thane,19.2183,72.9781,2016-07-27,25.6,26.7,24.9,92,13.3,1005.3,6.09
Thane,19.2183,72.9781,2016-07-28,25.4,26.4,24.7,94,17.7,1005.6,4.35
Thane,19.2183,72.9781,2016-07-29,25.3,26.5,24.6,94,52.8,1005.1,3.78
Thane,19.2183,72.9781,2016-07-30,25.6,26.8,24.7,93,14.7,1004.3,6.84
Thane,19.2183,72.9781,2016-07-31,25.5,26.4,24.7,93,52.1,1005.2,3.98
Thane,19.2183,72.9781,2016-08-01,25.4,25.9,25.1,93,43.3,1004.1,3.57
Thane,19.2183,72.9781,2016-08-02,26.0,27.1,25.2,89,73.3,1001.1,4.78
Thane,19.2183,72.9781,2016-08-03,25.8,26.5,25.2,90,13.9,1001.2,5.75
Thane,19.2183,72.9781,2016-08-04,25.7,27.0,24.7,89,10.2,1002.0,12.78
Thane,19.2183,72.9781,2016-08-05,25.5,27.0,24.7,93,25.3,1001.9,6.66
Thane,19.2183,72.9781,2016-08-06,25.6,26.5,24.9,91,9.6,1002.9,4.76
Thane,19.2183,72.9781,2016-08-07,26.1,28.0,25.4,89,4.2,1003.8,12.98
Thane,19.2183,72.9781,2016-08-08,26.0,27.3,24.8,90,5.6,1004.9,7.76
Thane,19.2183,72.9781,2016-08-09,26.1,28.4,25.0,90,8.8,1004.8,15.83
Thane,19.2183,72.9781,2016-08-10,25.5,26.7,24.8,92,12.5,1005.3,7.49
Thane,19.2183,72.9781,2016-08-11,26.3,28.2,25.1,90,3.3,1006.5,11.25
Thane,19.2183,72.9781,2016-08-12,26.4,27.9,25.0,89,2.9,1006.8,10.12
Thane,19.2183,72.9781,2016-08-13,26.7,28.7,25.5,86,2.3,1005.9,14.67
Thane,19.2183,72.9781,2016-08-14,26.6,28.6,25.3,85,2.4,1005.6,16.84
Thane,19.2183,72.9781,2016-08-15,26.7,28.3,25.3,83,2.7,1005.4,17.04
Thane,19.2183,72.9781,2016-08-16,26.6,28.5,25.2,86,1.0,1004.5,16.03
Thane,19.2183,72.9781,2016-08-17,26.4,28.9,24.9,86,2.7,1003.5,18.34
Thane,19.2183,72.9781,2016-08-18,25.9,28.1,24.4,88,4.4,1003.8,13.67
Thane,19.2183,72.9781,2016-08-19,26.5,28.9,24.7,87,1.0,1004.3,18.32
Thane,19.2183,72.9781,2016-08-20,25.8,27.3,24.9,90,1.8,1003.9,10.45
Thane,19.2183,72.9781,2016-08-21,25.8,27.6,24.7,90,3.0,1004.3,9.33
Thane,19.2183,72.9781,2016-08-22,25.9,27.7,24.7,91,1.8,1005.2,10.74
Thane,19.2183,72.9781,2016-08-23,26.2,28.0,25.0,91,9.5,1004.8,11.91
Thane,19.2183,72.9781,2016-08-24,26.4,28.0,25.0,89,3.9,1004.4,13.0
Thane,19.2183,72.9781,2016-08-25,26.7,29.1,24.6,85,3.1,1005.6,20.19
Thane,19.2183,72.9781,2016-08-26,26.1,28.0,24.7,89,7.0,1005.5,11.42
Thane,19.2183,72.9781,2016-08-27,25.6,26.8,25.1,92,11.0,1005.3,4.48
Thane,19.2183,72.9781,2016-08-28,25.8,27.0,25.1,93,12.8,1005.5,5.91
Thane,19.2183,72.9781,2016-08-29,26.5,28.1,25.2,89,10.4,1005.3,12.43
Thane,19.2183,72.9781,2016-08-30,26.9,29.1,25.1,87,0.9,1004.4,14.26
Thane,19.2183,72.9781,2016-08-31,26.8,29.0,25.0,85,1.9,1004.6,15.63
Thane,19.2183,72.9781,2016-09-01,26.1,27.8,24.8,89,4.9,1005.5,12.12
Thane,19.2183,72.9781,2016-09-02,26.3,28.8,24.6,87,2.7,1006.0,17.81
Thane,19.2183,72.9781,2016-09-03,26.4,28.9,24.5,85,1.9,1006.3,19.63
Thane,19.2183,72.9781,2016-09-04,26.4,28.8,24.4,81,1.9,1008.3,18.63
Thane,19.2183,72.9781,2016-09-05,26.3,28.8,24.2,83,1.5,1009.2,19.93
Thane,19.2183,72.9781,2016-09-06,25.9,27.8,24.3,87,0.7,1009.4,17.64
Thane,19.2183,72.9781,2016-09-07,26.0,28.2,24.4,85,0.7,1008.6,16.65
Thane,19.2183,72.9781,2016-09-08,26.0,28.4,24.2,86,1.1,1008.8,16.61
Thane,19.2183,72.9781,2016-09-09,26.0,29.1,23.6,87,2.7,1009.6,17.5
Thane,19.2183,72.9781,2016-09-10,26.4,29.3,24.0,86,1.0,1008.8,16.94
Thane,19.2183,72.9781,2016-09-11,26.1,28.6,23.8,87,2.0,1007.5,15.33
Thane,19.2183,72.9781,2016-09-12,26.4,29.1,23.9,85,1.1,1006.7,17.5
Thane,19.2183,72.9781,2016-09-13,26.6,28.7,24.3,87,0.9,1007.1,13.91
Thane,19.2183,72.9781,2016-09-14,27.0,29.7,24.7,86,5.5,1006.9,15.27
Thane,19.2183,72.9781,2016-09-15,26.1,27.5,25.2,92,27.5,1005.8,6.29
Thane,19.2183,72.9781,2016-09-16,25.8,27.7,25.0,93,90.3,1004.2,5.75
Thane,19.2183,72.9781,2016-09-17,25.4,26.4,24.6,95,46.2,1003.0,3.51
Thane,19.2183,72.9781,2016-09-18,25.4,27.7,24.6,94,95.8,1004.1,6.29
Thane,19.2183,72.9781,2016-09-19,25.6,26.8,24.9,92,20.6,1006.8,5.79
Thane,19.2183,72.9781,2016-09-20,26.0,28.1,24.9,90,23.3,1007.0,6.26
Thane,19.2183,72.9781,2016-09-21,25.3,26.4,24.6,94,38.3,1006.8,4.36
Thane,19.2183,72.9781,2016-09-22,25.7,27.1,24.7,91,94.9,1006.7,8.38
Thane,19.2183,72.9781,2016-09-23,26.0,28.2,24.9,90,14.0,1005.0,7.75
Thane,19.2183,72.9781,2016-09-24,25.9,27.4,24.5,91,6.4,1004.0,8.14
Thane,19.2183,72.9781,2016-09-25,26.0,28.7,24.1,90,6.0,1005.0,10.93
Thane,19.2183,72.9781,2016-09-26,26.7,29.3,24.5,87,3.2,1007.0,12.94
Thane,19.2183,72.9781,2016-09-27,26.9,29.1,25.0,88,0.5,1008.0,14.39
Thane,19.2183,72.9781,2016-09-28,26.8,29.7,24.3,87,0.1,1007.4,16.86
Thane,19.2183,72.9781,2016-09-29,26.8,29.4,24.6,84,0.2,1006.7,16.73
Thane,19.2183,72.9781,2016-09-30,26.5,28.9,24.4,84,1.7,1006.2,15.59
Thane,19.2183,72.9781,2016-10-01,25.3,26.1,24.5,91,33.3,1006.3,2.1
Thane,19.2183,72.9781,2016-10-02,24.4,25.3,23.5,93,28.6,1007.3,3.43
Thane,19.2183,72.9781,2016-10-03,25.0,27.2,23.7,89,6.3,1006.4,6.63
Thane,19.2183,72.9781,2016-10-04,24.5,25.6,23.9,91,18.5,1006.5,4.29
Thane,19.2183,72.9781,2016-10-05,25.7,27.6,24.3,87,1.6,1007.3,11.75
Thane,19.2183,72.9781,2016-10-06,25.7,27.8,24.2,88,2.8,1007.7,14.39
Thane,19.2183,72.9781,2016-10-07,26.2,28.9,24.1,86,1.6,1007.5,14.67
Thane,19.2183,72.9781,2016-10-08,26.6,29.5,24.5,85,1.0,1007.7,16.72
Thane,19.2183,72.9781,2016-10-09,26.8,29.0,25.2,85,1.2,1007.7,15.29
Thane,19.2183,72.9781,2016-10-10,26.7,29.6,24.3,88,1.0,1007.7,16.83
Thane,19.2183,72.9781,2016-10-11,27.0,30.5,24.3,84,0.2,1008.3,17.53
Thane,19.2183,72.9781,2016-10-12,26.4,30.2,22.9,84,0.0,1008.3,17.65
Thane,19.2183,72.9781,2016-10-13,26.1,30.4,23.2,84,0.0,1008.7,20.51
Thane,19.2183,72.9781,2016-10-14,26.7,32.0,22.5,81,0.0,1008.7,21.22
Thane,19.2183,72.9781,2016-10-15,26.5,31.8,21.4,81,0.0,1009.1,20.06
Thane,19.2183,72.9781,2016-10-16,27.6,31.5,24.0,83,0.5,1009.9,18.23
Thane,19.2183,72.9781,2016-10-17,28.0,32.3,24.2,77,0.0,1009.3,18.46
Thane,19.2183,72.9781,2016-10-18,28.4,33.1,25.2,71,0.0,1008.3,19.33
Thane,19.2183,72.9781,2016-10-19,27.9,33.0,23.9,67,0.0,1007.8,20.61
Thane,19.2183,72.9781,2016-10-20,27.2,32.5,23.0,67,0.0,1007.0,20.78
Thane,19.2183,72.9781,2016-10-21,26.5,32.3,21.6,74,0.0,1007.7,20.49
Thane,19.2183,72.9781,2016-10-22,26.7,32.1,22.4,78,0.0,1009.3,20.22
Thane,19.2183,72.9781,2016-10-23,26.8,31.8,22.8,80,0.0,1009.7,18.55
Thane,19.2183,72.9781,2016-10-24,26.7,31.0,23.4,79,0.0,1009.8,16.67
Thane,19.2183,72.9781,2016-10-25,25.4,30.2,21.3,78,0.0,1009.4,20.72
Thane,19.2183,72.9781,2016-10-26,25.8,32.2,20.0,71,0.0,1009.6,20.59
Thane,19.2183,72.9781,2016-10-27,26.8,33.1,20.2,66,0.0,1010.8,20.57
Thane,19.2183,72.9781,2016-10-28,26.3,33.0,20.0,67,0.0,1010.1,21.0
Thane,19.2183,72.9781,2016-10-29,26.3,32.5,20.1,66,0.0,1009.5,20.99
Thane,19.2183,72.9781,2016-10-30,26.0,32.9,18.4,60,0.0,1009.9,21.14
Thane,19.2183,72.9781,2016-10-31,27.4,34.1,20.7,61,0.0,1011.5,19.9
Thane,19.2183,72.9781,2016-11-01,27.3,33.4,22.8,61,0.0,1011.3,20.45
Thane,19.2183,72.9781,2016-11-02,26.1,33.0,20.7,58,0.0,1010.8,20.75
Thane,19.2183,72.9781,2016-11-03,25.7,32.6,19.4,60,0.0,1010.8,20.71
Thane,19.2183,72.9781,2016-11-04,25.4,32.2,18.6,62,0.0,1009.6,20.37
Thane,19.2183,72.9781,2016-11-05,26.1,32.4,19.7,62,0.0,1008.4,20.03
Thane,19.2183,72.9781,2016-11-06,25.6,32.4,18.6,61,0.0,1009.6,20.41
Thane,19.2183,72.9781,2016-11-07,25.8,32.3,18.3,59,0.0,1011.5,20.27
Thane,19.2183,72.9781,2016-11-08,25.7,32.6,18.1,55,0.0,1011.9,20.12
Thane,19.2183,72.9781,2016-11-09,25.7,32.3,18.4,53,0.0,1012.5,20.22
Thane,19.2183,72.9781,2016-11-10,25.2,32.2,17.0,55,0.0,1011.7,20.27
Thane,19.2183,72.9781,2016-11-11,25.0,32.6,17.2,58,0.0,1010.9,20.28
Thane,19.2183,72.9781,2016-11-12,25.7,32.9,18.1,55,0.0,1011.3,19.97
Thane,19.2183,72.9781,2016-11-13,25.3,33.0,17.8,57,0.0,1012.0,19.56
Thane,19.2183,72.9781,2016-11-14,25.9,33.2,19.0,61,0.0,1011.4,18.82
Thane,19.2183,72.9781,2016-11-15,26.8,33.4,20.2,65,0.0,1010.6,18.58
Thane,19.2183,72.9781,2016-11-16,27.9,33.7,21.8,63,0.0,1010.8,17.22
Thane,19.2183,72.9781,2016-11-17,27.8,34.0,22.9,57,0.0,1011.6,18.95
Thane,19.2183,72.9781,2016-11-18,26.4,32.6,21.5,55,0.0,1010.9,16.3
Thane,19.2183,72.9781,2016-11-19,25.5,32.7,19.6,55,0.0,1009.4,17.87
Thane,19.2183,72.9781,2016-11-20,25.2,32.8,17.1,57,0.0,1009.8,19.29
Thane,19.2183,72.9781,2016-11-21,25.3,33.2,17.0,55,0.0,1010.1,19.21
Thane,19.2183,72.9781,2016-11-22,25.0,33.3,17.4,57,0.0,1010.0,19.05
Thane,19.2183,72.9781,2016-11-23,25.6,33.2,17.4,56,0.0,1009.7,18.94
Thane,19.2183,72.9781,2016-11-24,25.7,33.2,17.8,56,0.0,1010.0,18.8
Thane,19.2183,72.9781,2016-11-25,25.5,33.1,19.1,54,0.0,1010.0,18.91
Thane,19.2183,72.9781,2016-11-26,25.3,33.7,17.7,56,0.0,1010.6,18.86
Thane,19.2183,72.9781,2016-11-27,25.7,33.8,17.7,55,0.0,1011.0,18.93
Thane,19.2183,72.9781,2016-11-28,25.9,34.5,17.5,59,0.0,1010.6,18.81
Thane,19.2183,72.9781,2016-11-29,25.8,33.2,19.9,65,0.0,1011.4,18.57
Thane,19.2183,72.9781,2016-11-30,25.7,33.0,19.6,64,0.0,1011.8,18.49
Thane,19.2183,72.9781,2016-12-01,25.2,32.6,18.3,63,0.0,1011.2,17.16
Thane,19.2183,72.9781,2016-12-02,25.8,33.4,18.4,62,0.0,1011.0,17.54
Thane,19.2183,72.9781,2016-12-03,26.2,33.5,20.0,54,0.0,1011.7,18.05
Thane,19.2183,72.9781,2016-12-04,27.8,33.7,23.2,57,0.0,1012.8,16.3
Thane,19.2183,72.9781,2016-12-05,27.8,33.5,23.5,60,0.0,1012.1,17.0
Thane,19.2183,72.9781,2016-12-06,26.6,32.8,21.1,53,0.0,1011.7,18.1
Thane,19.2183,72.9781,2016-12-07,24.6,31.7,17.9,57,0.0,1011.9,18.31
Thane,19.2183,72.9781,2016-12-08,24.5,32.2,17.0,59,0.0,1011.8,18.39
Thane,19.2183,72.9781,2016-12-09,24.5,31.7,17.4,60,0.0,1010.9,18.37
Thane,19.2183,72.9781,2016-12-10,24.2,31.2,16.8,59,0.0,1010.4,18.39
Thane,19.2183,72.9781,2016-12-11,23.7,31.5,15.5,57,0.0,1009.6,18.36
Thane,19.2183,72.9781,2016-12-12,24.4,32.4,16.4,57,0.0,1009.3,18.13
Thane,19.2183,72.9781,2016-12-13,25.4,33.4,17.9,50,0.0,1008.9,18.15
Thane,19.2183,72.9781,2016-12-14,26.5,33.2,20.7,53,0.0,1009.5,16.46
Thane,19.2183,72.9781,2016-12-15,27.6,32.5,23.2,60,0.0,1010.8,15.56
Thane,19.2183,72.9781,2016-12-16,28.1,33.3,23.4,59,0.0,1012.0,15.29
Thane,19.2183,72.9781,2016-12-17,28.0,33.5,22.5,56,0.0,1012.5,15.91
Thane,19.2183,72.9781,2016-12-18,27.2,32.7,23.1,46,0.0,1012.9,17.75
Thane,19.2183,72.9781,2016-12-19,24.9,31.7,18.1,58,0.0,1012.8,17.73
Thane,19.2183,72.9781,2016-12-20,25.2,32.4,19.4,56,0.0,1011.9,17.95
Thane,19.2183,72.9781,2016-12-21,24.7,32.7,17.3,60,0.0,1013.0,18.13
Thane,19.2183,72.9781,2016-12-22,24.6,31.9,18.2,61,0.0,1012.9,18.21
Thane,19.2183,72.9781,2016-12-23,24.7,32.5,17.7,63,0.0,1011.2,18.21
Thane,19.2183,72.9781,2016-12-24,24.1,32.1,18.3,66,0.0,1009.0,18.16
Thane,19.2183,72.9781,2016-12-25,24.3,32.4,17.6,64,0.0,1009.9,18.23
Thane,19.2183,72.9781,2016-12-26,24.7,32.9,16.5,55,0.0,1011.1,18.13
Thane,19.2183,72.9781,2016-12-27,24.4,31.9,17.8,53,0.0,1011.2,18.26
Thane,19.2183,72.9781,2016-12-28,23.9,32.1,16.5,53,0.0,1011.3,18.4
Thane,19.2183,72.9781,2016-12-29,24.0,32.6,15.7,56,0.0,1011.7,18.46
Thane,19.2183,72.9781,2016-12-30,24.2,33.1,15.9,58,0.0,1012.1,18.43
Thane,19.2183,72.9781,2016-12-31,24.7,32.4,17.9,62,0.0,1011.5,18.25
Thane,19.2183,72.9781,2017-01-01,23.8,32.9,16.0,68,0.0,1011.6,18.24
Thane,19.2183,72.9781,2017-01-02,23.7,33.8,16.1,59,0.0,1012.3,18.3
Thane,19.2183,72.9781,2017-01-03,24.2,34.0,18.4,46,0.0,1012.4,18.57
Thane,19.2183,72.9781,2017-01-04,23.3,32.8,16.5,52,0.0,1012.1,18.58
Thane,19.2183,72.9781,2017-01-05,22.4,32.6,14.6,61,0.0,1011.3,18.69
Thane,19.2183,72.9781,2017-01-06,21.2,30.7,14.3,68,0.0,1011.0,18.9
Thane,19.2183,72.9781,2017-01-07,20.9,28.9,14.6,78,0.0,1009.9,17.67
Thane,19.2183,72.9781,2017-01-08,22.4,29.1,17.2,75,0.0,1009.1,18.02
Thane,19.2183,72.9781,2017-01-09,22.1,29.8,16.4,67,0.0,1009.8,18.08
Thane,19.2183,72.9781,2017-01-10,21.2,30.2,13.6,59,0.0,1011.2,19.29
Thane,19.2183,72.9781,2017-01-11,21.0,30.3,13.8,53,0.0,1011.6,19.38
Thane,19.2183,72.9781,2017-01-12,20.8,30.5,12.9,52,0.0,1010.4,19.32
Thane,19.2183,72.9781,2017-01-13,21.3,31.0,13.6,59,0.0,1009.7,19.09
Thane,19.2183,72.9781,2017-01-14,23.2,32.0,16.1,63,0.0,1010.4,18.73
Thane,19.2183,72.9781,2017-01-15,23.8,32.5,17.5,71,0.0,1012.6,18.72
Thane,19.2183,72.9781,2017-01-16,23.8,31.9,17.8,67,0.0,1013.1,18.74
Thane,19.2183,72.9781,2017-01-17,23.7,32.5,16.5,53,0.0,1012.7,18.97
Thane,19.2183,72.9781,2017-01-18,23.7,32.7,17.1,49,0.0,1013.0,19.09
Thane,19.2183,72.9781,2017-01-19,25.0,33.5,18.5,50,0.0,1013.3,18.82
Thane,19.2183,72.9781,2017-01-20,24.9,33.2,17.8,51,0.0,1013.3,18.12
Thane,19.2183,72.9781,2017-01-21,24.6,34.2,17.4,53,0.0,1013.5,19.39
Thane,19.2183,72.9781,2017-01-22,25.7,34.7,19.3,50,0.0,1014.4,19.33
Thane,19.2183,72.9781,2017-01-23,26.4,35.5,19.3,51,0.0,1013.6,19.38
Thane,19.2183,72.9781,2017-01-24,26.6,35.8,20.0,50,0.0,1012.7,19.31
Thane,19.2183,72.9781,2017-01-25,26.5,35.3,21.0,50,0.0,1013.0,18.82
Thane,19.2183,72.9781,2017-01-26,25.2,33.5,19.3,54,0.0,1012.7,19.62
Thane,19.2183,72.9781,2017-01-27,24.4,32.6,19.4,47,0.0,1012.8,20.42
Thane,19.2183,72.9781,2017-01-28,25.9,35.3,18.5,40,0.0,1012.0,20.31
Thane,19.2183,72.9781,2017-01-29,25.9,35.5,18.8,43,0.0,1012.1,20.25
Thane,19.2183,72.9781,2017-01-30,25.5,34.8,18.5,46,0.0,1011.5,20.32
Thane,19.2183,72.9781,2017-01-31,25.1,34.5,17.5,49,0.0,1011.1,20.41
Thane,19.2183,72.9781,2017-02-01,25.2,34.8,17.4,45,0.0,1010.9,20.58
Thane,19.2183,72.9781,2017-02-02,25.7,35.9,18.0,54,0.0,1012.0,20.51
Thane,19.2183,72.9781,2017-02-03,25.2,34.1,19.0,58,0.0,1012.8,20.36
Thane,19.2183,72.9781,2017-02-04,23.7,31.6,18.4,72,0.0,1011.9,20.35
Thane,19.2183,72.9781,2017-02-05,23.0,30.4,18.6,76,0.0,1012.4,19.64
Thane,19.2183,72.9781,2017-02-06,22.7,32.0,16.5,58,0.0,1012.5,21.16
Thane,19.2183,72.9781,2017-02-07,23.0,33.1,15.4,52,0.0,1011.5,21.03
Thane,19.2183,72.9781,2017-02-08,24.1,32.7,17.3,50,0.0,1011.6,20.92
Thane,19.2183,72.9781,2017-02-09,25.1,34.6,17.5,47,0.0,1011.0,21.11
Thane,19.2183,72.9781,2017-02-10,24.6,33.5,17.6,45,0.0,1009.4,21.24
Thane,19.2183,72.9781,2017-02-11,22.9,31.3,17.2,65,0.0,1010.5,21.46
Thane,19.2183,72.9781,2017-02-12,23.1,33.8,14.6,59,0.0,1012.3,21.99
Thane,19.2183,72.9781,2017-02-13,25.9,36.0,17.3,45,0.0,1012.8,21.46
Thane,19.2183,72.9781,2017-02-14,27.8,36.9,20.4,45,0.0,1014.5,21.37
Thane,19.2183,72.9781,2017-02-15,28.2,37.2,21.2,43,0.0,1014.8,21.46
Thane,19.2183,72.9781,2017-02-16,28.5,37.5,20.5,43,0.0,1013.2,21.66
Thane,19.2183,72.9781,2017-02-17,29.3,38.8,21.8,41,0.0,1011.9,21.48
Thane,19.2183,72.9781,2017-02-18,29.3,39.2,20.9,36,0.0,1012.4,22.0
Thane,19.2183,72.9781,2017-02-19,28.4,38.0,20.5,40,0.0,1011.9,22.14
Thane,19.2183,72.9781,2017-02-20,27.3,36.5,20.5,48,0.0,1009.6,22.39
Thane,19.2183,72.9781,2017-02-21,24.9,32.2,20.1,69,0.0,1009.6,22.55
Thane,19.2183,72.9781,2017-02-22,24.3,32.5,18.6,71,0.0,1010.6,21.8
Thane,19.2183,72.9781,2017-02-23,26.3,37.0,17.6,55,0.0,1011.2,22.83
Thane,19.2183,72.9781,2017-02-24,28.3,39.0,18.9,35,0.0,1011.1,23.27
Thane,19.2183,72.9781,2017-02-25,29.3,39.4,21.5,28,0.0,1010.6,23.32
Thane,19.2183,72.9781,2017-02-26,29.1,39.0,20.5,27,0.0,1008.6,23.5
Thane,19.2183,72.9781,2017-02-27,28.0,38.6,19.4,35,0.0,1009.2,23.47
Thane,19.2183,72.9781,2017-02-28,27.8,39.1,19.2,40,0.0,1010.2,23.45
Thane,19.2183,72.9781,2017-03-01,28.3,39.2,19.6,39,0.0,1009.3,23.4
Thane,19.2183,72.9781,2017-03-02,27.9,37.8,19.9,41,0.0,1008.3,23.45
Thane,19.2183,72.9781,2017-03-03,26.7,36.5,19.6,49,0.0,1006.6,23.57
Thane,19.2183,72.9781,2017-03-04,25.2,35.5,17.5,61,0.0,1006.6,24.21
Thane,19.2183,72.9781,2017-03-05,26.1,35.3,18.5,55,0.0,1007.1,23.99
Thane,19.2183,72.9781,2017-03-06,25.8,35.5,18.9,52,0.0,1006.6,24.12
Thane,19.2183,72.9781,2017-03-07,25.5,34.0,18.6,65,0.0,1006.7,23.88
Thane,19.2183,72.9781,2017-03-08,26.2,35.4,19.4,62,0.0,1007.3,22.54
Thane,19.2183,72.9781,2017-03-09,25.4,33.3,19.0,65,0.0,1007.2,24.16
Thane,19.2183,72.9781,2017-03-10,24.7,29.6,20.2,72,0.0,1008.0,22.24
Thane,19.2183,72.9781,2017-03-11,24.5,30.1,19.7,59,0.0,1010.4,24.24
Thane,19.2183,72.9781,2017-03-12,23.7,32.6,16.9,51,0.0,1010.7,25.01
Thane,19.2183,72.9781,2017-03-13,25.2,34.7,16.7,38,0.0,1009.6,24.95
Thane,19.2183,72.9781,2017-03-14,26.6,37.2,17.0,38,0.0,1009.4,24.92
Thane,19.2183,72.9781,2017-03-15,27.5,37.5,18.7,41,0.0,1009.4,24.75
Thane,19.2183,72.9781,2017-03-16,26.8,35.3,20.5,53,0.0,1010.1,24.66
Thane,19.2183,72.9781,2017-03-17,27.2,35.9,19.5,57,0.0,1009.8,24.85
Thane,19.2183,72.9781,2017-03-18,27.6,35.7,21.4,53,0.0,1010.5,24.62
Thane,19.2183,72.9781,2017-03-19,27.0,36.3,20.5,61,0.0,1010.9,24.99
Thane,19.2183,72.9781,2017-03-20,27.8,37.6,20.6,61,0.0,1010.3,25.13
Thane,19.2183,72.9781,2017-03-21,27.7,36.2,21.1,62,0.0,1010.6,24.6
Thane,19.2183,72.9781,2017-03-22,27.6,36.1,21.4,63,0.0,1010.2,24.21
Thane,19.2183,72.9781,2017-03-23,27.9,38.0,21.1,59,0.0,1009.0,25.12
Thane,19.2183,72.9781,2017-03-24,28.5,37.4,20.8,61,0.0,1008.6,23.55
Thane,19.2183,72.9781,2017-03-25,29.8,39.1,22.1,54,0.0,1008.6,24.47
Thane,19.2183,72.9781,2017-03-26,30.6,39.5,23.0,46,0.0,1009.1,24.47
Thane,19.2183,72.9781,2017-03-27,32.5,43.0,23.4,38,0.0,1008.2,25.6
Thane,19.2183,72.9781,2017-03-28,30.0,41.3,23.4,61,0.0,1008.8,24.76
Thane,19.2183,72.9781,2017-03-29,29.3,39.5,23.8,74,0.0,1008.9,23.11
Thane,19.2183,72.9781,2017-03-30,28.9,35.4,24.5,74,0.0,1009.8,23.96
Thane,19.2183,72.9781,2017-03-31,29.8,38.0,23.0,64,0.0,1009.5,22.95
Thane,19.2183,72.9781,2017-04-01,29.0,36.8,23.6,66,0.0,1009.1,23.08
Thane,19.2183,72.9781,2017-04-02,28.3,36.4,23.9,70,0.0,1008.5,25.44
Thane,19.2183,72.9781,2017-04-03,28.2,35.9,22.5,73,0.0,1008.8,25.38
Thane,19.2183,72.9781,2017-04-04,28.4,34.8,23.6,73,0.0,1009.2,25.46
Thane,19.2183,72.9781,2017-04-05,28.7,35.2,24.0,74,0.0,1008.7,25.13
Thane,19.2183,72.9781,2017-04-06,28.5,33.8,24.4,73,0.1,1008.0,23.89
Thane,19.2183,72.9781,2017-04-07,27.9,34.8,22.0,65,0.0,1008.8,24.98
Thane,19.2183,72.9781,2017-04-08,27.6,37.3,19.1,58,0.0,1008.1,27.03
Thane,19.2183,72.9781,2017-04-09,29.9,41.0,20.2,35,0.0,1006.8,27.04
Thane,19.2183,72.9781,2017-04-10,30.7,40.1,22.5,40,0.0,1005.8,26.76
Thane,19.2183,72.9781,2017-04-11,30.1,40.5,23.2,56,0.0,1006.4,26.4
Thane,19.2183,72.9781,2017-04-12,29.3,39.8,21.5,64,0.0,1007.2,25.44
Thane,19.2183,72.9781,2017-04-13,30.2,41.3,22.5,54,0.0,1006.7,27.23
Thane,19.2183,72.9781,2017-04-14,29.1,37.3,22.7,71,0.0,1006.6,26.0
Thane,19.2183,72.9781,2017-04-15,29.2,36.7,23.8,73,0.0,1005.9,24.89
Thane,19.2183,72.9781,2017-04-16,29.8,39.7,23.0,63,0.0,1005.6,26.29
Thane,19.2183,72.9781,2017-04-17,29.5,37.8,23.2,67,0.0,1007.3,26.64
